PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,SUNTIK,PIL,KONDOM,IMPLAN,IUD,VASEKTOMI,TUBEKTOMI,PUS,PUS_KB,PUS_TIDAK_KB,PB,PA,MKJP,KBPP,UNMET_NEED,BULAN
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TALOBA,26,19,12,15,17,16,15,16,18,11,30,94,60,32,11,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,POLLEWANI,27,18,15,20,12,13,19,18,10,11,12,50,61,30,19,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,ARABUA,11,20,16,11,18,12,10,16,19,11,28,48,98,41,21,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,BESOANGIN UTARA,30,18,16,15,14,14,20,17,17,15,46,65,39,15,24,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PODA,26,16,13,13,12,12,12,20,15,15,48,37,55,31,15,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TARAMANU TUA,28,10,11,15,10,17,13,14,12,17,19,98,89,12,25,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SIDODADI,12,16,17,10,20,15,16,14,16,17,41,27,96,31,11,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SIDOREJO,30,16,19,17,18,13,10,14,20,14,33,15,98,12,24,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SUMBEREJO,23,18,13,16,14,18,11,13,13,20,37,66,37,25,14,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BUMIAYU,11,13,14,14,10,15,16,15,10,14,33,65,72,47,22,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,KEBUNSARI,24,12,10,12,11,10,10,19,20,10,24,34,63,47,18,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BANUA BARU,21,17,13,19,13,12,12,15,19,18,30,22,37,36,25,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,NEPO,12,19,18,20,20,17,17,10,15,18,16,25,27,17,20,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SUGIHWARAS,23,13,15,20,10,10,14,14,20,15,15,78,80,34,22,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,CAMPURJO,15,11,17,13,11,18,15,19,20,16,45,82,10,28,14,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BUMIMULYO,12,20,12,10,19,13,13,10,14,20,48,90,64,30,16,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,TUMPILING,25,19,16,12,17,10,13,20,17,20,33,49,63,21,24,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BAKKA-BAKKA,27,20,20,19,11,18,19,18,12,15,10,82,29,45,18,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,ARJO SARI,21,19,16,16,20,17,15,16,10,11,28,85,20,47,12,AGUSTUS
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,GALESON,22,17,17,11,18,18,16,15,18,15,34,18,35,45,24,AGUSTUS
SULAWESI BARAT,MAMUJU,MAMUJU,BINANGA,22,12,20,19,17,16,19,18,10,17,27,83,63,29,24,AGUSTUS
SULAWESI BARAT,MAMUJU,MAMUJU,MAMUNYU,23,12,12,16,14,11,19,11,20,17,25,88,14,20,21,AGUSTUS
SULAWESI BARAT,MAMUJU,MAMUJU,KAREMA,30,13,18,15,10,12,13,19,11,13,26,65,57,43,19,AGUSTUS
SULAWESI BARAT,MAMUJU,MAMUJU,RIMUKU,14,17,19,20,14,15,20,17,16,19,34,68,82,25,12,AGUSTUS
SULAWESI BARAT,MAMUJU,MAMUJU,BAMBU,13,10,18,13,10,14,12,19,14,10,20,88,56,20,20,AGUSTUS
SULAWESI BARAT,MAMUJU,MAMUJU,KARAMPUANG,15,20,12,19,11,19,16,20,10,17,23,80,64,31,16,AGUSTUS
SULAWESI BARAT,MAMUJU,MAMUJU,TADUI,21,13,12,10,11,16,17,19,17,11,43,42,36,12,11,AGUSTUS
SULAWESI BARAT,MAMUJU,MAMUJU,BATU PANNU,26,10,12,15,19,16,18,15,17,17,34,100,11,11,18,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,22,15,10,12,15,13,20,12,16,20,23,59,22,18,18,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,KASAMBANG,17,11,18,16,15,12,19,12,17,11,31,23,17,47,23,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,DAYANGINNA,23,10,14,14,13,15,16,16,16,16,21,94,82,48,12,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,OROBATU,30,18,11,14,15,19,19,18,18,20,44,85,64,18,13,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,TAKANDEANG,19,17,11,13,19,15,20,10,18,17,32,89,49,34,12,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,BELA,30,17,20,14,15,10,18,17,16,14,36,16,20,35,24,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,24,18,11,15,10,10,18,18,17,16,50,91,66,44,21,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,TAMPALANG,17,14,16,14,20,19,17,15,11,14,47,76,23,38,10,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,RANTEDODA,27,20,12,16,11,20,13,16,13,14,34,86,23,20,12,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG,KOPEANG,20,11,10,12,12,17,18,11,14,11,43,79,29,20,18,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,SINYONYOI,11,10,13,14,19,18,20,11,19,11,18,18,94,27,15,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,BEBANGA,15,19,14,15,16,14,14,17,13,15,16,20,25,26,12,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,KALUKKU,17,20,20,15,18,13,10,14,16,16,28,22,72,42,15,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,SINYONYOI SELATAN,15,14,13,10,17,17,16,13,20,16,44,94,14,35,23,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,SONDOANG,12,10,14,18,16,19,19,18,20,15,38,19,61,45,12,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,BERU-BERU,17,13,17,15,10,12,18,16,15,14,44,73,44,17,18,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,BELANG BELANG,17,14,13,13,18,10,15,17,11,18,14,58,71,21,10,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,KABULOANG,22,12,10,11,13,19,19,20,10,20,34,81,17,18,16,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,KEANG,25,19,12,11,10,17,17,10,16,17,34,43,99,28,11,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,POKKANG,21,18,10,13,19,13,17,13,10,13,26,47,78,28,15,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,GULILING,24,17,14,10,10,12,11,10,16,19,40,80,90,49,22,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,UHAIMATE,18,19,10,17,17,10,10,16,11,16,33,95,14,18,12,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,KALUKKU BARAT,17,18,16,19,11,15,20,12,11,17,32,84,55,24,20,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUKKU,PAMMULUKANG,26,11,16,11,17,11,11,17,20,13,38,76,70,37,20,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,KALUMPANG,29,17,12,18,13,16,16,16,20,18,34,36,49,23,16,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,KARATAUN,16,11,12,19,10,10,17,16,11,19,50,84,85,19,25,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,KARAMA,23,20,18,15,14,13,20,16,19,16,31,62,47,21,20,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,SIRAUN,29,16,20,20,11,17,12,11,17,20,25,100,17,42,18,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,TUMOGA,29,13,19,15,15,13,11,20,11,20,32,80,60,23,15,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,SALUMAKKI,14,10,20,15,18,10,20,12,17,17,15,16,29,41,12,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,POLIO,25,18,10,16,17,16,13,17,15,13,43,40,75,33,14,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,LIMBONG,14,13,14,16,19,19,15,15,15,11,13,16,19,11,14,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,SANDAPANG,13,18,19,17,15,12,12,18,13,11,37,35,77,30,10,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,KONDO BULO,10,10,10,15,15,13,10,16,10,18,33,56,68,37,12,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,MAKKALIKI,25,19,17,18,14,19,17,14,17,14,40,75,71,11,21,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,BATU MAKKADA,17,14,20,17,14,18,14,18,12,20,18,62,74,17,15,AGUSTUS
SULAWESI BARAT,MAMUJU,KALUMPANG,LASA',20,11,13,14,13,10,19,18,10,10,25,31,57,40,14,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,TOABO,12,19,17,11,18,11,16,20,14,14,12,78,34,17,25,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,PAPALANG,23,16,12,13,16,15,17,11,18,14,14,28,65,49,19,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,BONDA,21,12,18,19,20,10,11,10,12,10,33,79,12,35,10,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,TOPORE,19,16,16,15,17,19,14,12,20,11,27,89,16,44,13,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,SALUKAYU,28,20,16,20,17,16,14,11,18,19,49,48,67,38,10,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,SUKADAMAI,28,13,14,15,20,19,14,15,15,20,14,94,20,11,25,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,BODA-BODA,12,15,20,13,20,18,20,12,12,16,13,57,55,13,25,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,SISANGO,25,12,12,16,20,10,20,11,15,20,47,35,62,22,15,AGUSTUS
SULAWESI BARAT,MAMUJU,PAPALANG,BATU AMPA,20,14,17,19,17,20,20,20,20,13,37,12,38,15,22,AGUSTUS
SULAWESI BARAT,MAMUJU,SAMPAGA,BUNDE,20,17,19,11,19,19,17,20,15,15,29,48,70,38,11,AGUSTUS
SULAWESI BARAT,MAMUJU,SAMPAGA,KALONDING,16,11,20,10,10,13,11,14,14,15,50,35,29,46,16,AGUSTUS
SULAWESI BARAT,MAMUJU,SAMPAGA,TARAILU,18,17,12,10,20,12,13,10,10,14,10,29,59,37,23,AGUSTUS
SULAWESI BARAT,MAMUJU,SAMPAGA,SAMPAGA,15,10,12,15,15,20,13,12,11,19,34,11,94,17,21,AGUSTUS
SULAWESI BARAT,MAMUJU,SAMPAGA,TANAMBUAH,25,13,14,10,17,10,18,20,15,15,37,21,82,14,12,AGUSTUS
SULAWESI BARAT,MAMUJU,SAMPAGA,SALUBARANA,21,20,12,16,15,17,15,18,16,19,32,11,19,49,16,AGUSTUS
SULAWESI BARAT,MAMUJU,SAMPAGA,LOSSO,27,15,11,10,14,20,20,14,10,12,15,64,71,32,13,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,TOMMO,28,19,19,15,15,14,10,16,12,13,37,13,79,41,14,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,CAMPALOGA,11,11,15,13,14,12,13,20,15,19,45,10,91,46,23,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,BUANA SAKTI,22,12,12,20,11,11,13,17,10,11,29,90,16,20,15,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,TAMEMONGGA,25,13,13,10,10,14,11,18,20,13,43,62,59,11,12,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,TAMEJARRA,10,12,13,17,11,20,20,15,11,18,27,44,21,16,16,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,RANTEMARIO,18,12,15,12,19,15,10,15,15,16,37,71,53,13,18,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,MALINO,18,15,15,16,16,10,19,10,16,10,47,100,55,47,17,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,KAKULLASANG,30,12,14,17,15,13,16,19,19,20,47,34,53,39,11,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,LELING,19,19,16,19,17,14,14,12,16,15,25,18,35,15,10,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,KALEPU,23,15,15,17,10,13,10,18,19,18,30,17,62,40,14,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,SANDANA,23,12,19,13,17,16,19,18,19,17,41,45,85,10,17,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,LELING BARAT,21,19,11,19,15,19,14,15,15,12,21,19,93,42,23,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,LELING UTARA,18,12,16,19,11,13,18,16,11,16,45,84,33,49,22,AGUSTUS
SULAWESI BARAT,MAMUJU,TOMMO,SALUDENGEN,21,11,18,10,11,14,10,15,10,19,43,79,62,13,18,AGUSTUS
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,SIMBORO,27,13,13,15,15,11,18,13,14,13,32,88,96,20,17,AGUSTUS
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,RANGAS,24,10,12,10,18,15,17,17,12,17,43,22,33,39,14,AGUSTUS
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,BOTTENG,16,18,20,11,12,13,10,17,16,15,44,88,53,23,10,AGUSTUS
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,SALETTO,29,10,20,18,14,18,12,11,12,18,14,66,90,26,18,AGUSTUS
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,SUMARE,12,11,18,18,20,16,12,11,16,14,23,100,39,24,20,AGUSTUS
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,BOTTENG UTARA,28,17,14,11,14,12,14,14,10,16,13,87,36,40,19,AGUSTUS
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,TAPANDULLU,13,11,12,11,13,17,14,16,13,19,19,58,85,45,16,AGUSTUS
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,PATI'DI,12,17,14,15,15,19,15,15,15,12,17,10,76,17,14,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,DUNGKAIT,15,20,11,10,13,10,11,17,19,17,10,81,79,21,12,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,LEBANI,13,14,20,10,15,17,19,16,19,17,16,37,43,10,17,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,LABUANG RANO,29,18,18,15,16,10,14,14,20,13,37,13,49,35,19,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,PASABU,10,11,10,18,16,15,17,13,10,12,33,54,52,33,14,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,TANETE PAO,11,17,12,20,15,13,14,18,12,10,33,82,80,27,10,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,PANGASAAN,12,14,16,18,17,13,18,15,20,18,28,68,33,38,11,AGUSTUS
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,AHU,14,18,12,18,10,19,13,16,13,19,14,19,94,19,22,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,BONEHAU,19,20,15,16,15,12,18,17,13,11,28,24,24,45,10,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,SALUTIWO,21,18,11,12,15,20,16,19,17,13,15,64,28,48,24,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,BUTTUADA,14,14,20,10,19,20,14,18,16,10,31,18,25,18,10,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,TAMALEA,30,17,19,14,19,12,19,13,16,12,16,50,14,20,24,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,LUMIKA,17,16,16,16,12,18,12,16,19,17,23,99,41,50,10,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,MAPPU,23,18,19,12,19,15,15,12,12,15,50,26,31,44,23,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,BANUADA,17,20,15,12,19,11,13,12,15,14,41,52,25,38,14,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,HINUA,27,19,18,11,11,17,14,11,19,12,33,39,77,37,16,AGUSTUS
SULAWESI BARAT,MAMUJU,BONEHAU,KINATANG,24,13,18,20,10,16,15,12,17,17,49,44,23,32,20,AGUSTUS
SULAWESI BARAT,MAMUJU,KEP. BALA BALAKANG,BALA BALAKANG,17,19,12,14,11,13,20,13,18,13,31,60,19,25,12,AGUSTUS
SULAWESI BARAT,MAMUJU,KEP. BALA BALAKANG,BALA-BALAKANG TIMUR,23,15,20,14,10,17,18,16,16,12,30,12,49,50,14,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,MAHAHE,30,15,20,20,18,17,20,17,14,13,19,72,64,32,13,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SALOBAJA,14,11,15,14,12,20,12,11,14,11,27,16,42,17,19,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,TOBADAK,15,18,20,18,15,11,20,11,17,15,20,13,54,35,17,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,PALONGAAN,12,12,10,10,13,18,13,11,16,13,40,60,22,29,23,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,BATU PARIGI,13,10,17,11,20,14,11,18,19,12,22,39,29,15,19,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,BAMBADARU,10,15,15,16,10,17,13,13,10,16,33,72,68,27,12,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SEJATI,12,16,16,14,17,12,18,10,13,14,27,13,81,31,11,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SALOADAK,24,15,12,14,19,15,19,17,17,14,49,62,16,31,17,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO PANGALE,23,11,18,19,11,15,18,15,13,19,25,64,51,23,25,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,PANGALE,26,19,17,16,20,10,14,15,14,18,23,34,95,20,23,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,SARTANAMAJU,26,15,10,16,19,11,10,17,10,15,18,30,73,39,11,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO LERENG,10,14,11,11,14,18,18,11,13,14,23,34,66,20,13,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,KUO,23,18,15,17,11,12,14,17,18,14,21,16,77,15,21,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO CAMBA,27,11,17,17,18,18,16,14,19,10,35,85,99,50,14,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,LAMBA-LAMBA,26,15,12,14,14,18,20,10,10,20,38,46,17,30,14,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,KOMBILING,25,17,19,15,15,10,10,11,19,16,24,64,69,44,15,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,LEMO-LEMO,27,17,12,16,20,17,14,12,11,18,14,74,19,16,14,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BABANA,24,15,12,19,19,15,15,16,19,16,39,61,66,26,20,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,LUMU,28,15,14,11,10,17,20,13,16,12,29,56,39,29,14,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,PONTANAKAYANG,29,14,13,19,16,17,15,12,19,16,37,33,36,17,20,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,SALOGATTA,13,16,20,14,20,20,19,20,15,11,45,30,62,21,12,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,KIRE,13,18,16,18,12,15,10,13,10,12,35,34,99,48,25,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,TINALI,13,16,20,10,12,16,16,10,12,15,50,80,80,31,13,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,SALUMANURUNG,29,15,17,18,15,11,16,14,19,12,17,27,28,43,25,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,PASAPA,16,16,11,20,16,10,12,13,11,12,32,61,92,22,17,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BOJO,23,13,13,17,15,12,15,13,19,10,47,95,49,27,13,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BARAKKANG,10,19,10,20,15,11,19,13,19,13,14,46,24,21,19,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,LEMBAH HADA,11,14,10,20,20,12,19,15,16,10,41,56,15,37,20,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,BUDONG-BUDONG,30,18,15,15,16,14,19,11,18,17,29,87,83,23,20,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TOPOYO,19,10,10,11,16,18,13,14,18,19,46,40,52,34,22,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TUMBU,17,13,16,16,10,12,19,12,19,15,49,60,34,18,10,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,KABUBU,24,19,17,18,11,18,10,14,13,10,47,66,16,11,21,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,WAEPUTEH,27,12,14,12,12,18,10,12,13,12,27,19,13,22,15,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TANGKOU,22,14,14,15,13,18,10,13,19,17,28,80,76,21,23,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TABOLANG,29,19,14,12,12,15,10,13,19,13,28,42,38,22,18,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,PARAILI,23,13,17,19,11,13,17,14,16,11,19,45,74,43,25,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALUPANGKANG,29,16,12,19,12,11,14,20,11,17,47,60,52,49,18,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALUPANGKANG IV,27,15,16,19,10,11,16,10,10,18,35,19,71,38,18,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TAPPILINA,19,14,14,16,18,16,12,17,18,16,45,93,47,13,18,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,BAMBAMANURUNG,13,18,20,20,14,13,11,18,14,14,10,72,97,19,12,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALULEKBO,30,17,20,12,14,18,13,16,13,16,42,32,57,31,12,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,PANGALLOANG,15,10,10,19,16,10,19,16,10,13,12,71,72,37,17,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SINABATTA,21,13,20,16,10,15,12,17,19,18,27,64,37,28,25,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,KAROSSA,17,20,10,20,20,12,20,15,13,11,31,70,25,33,16,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,TASOKKO,14,10,17,11,14,19,17,15,11,15,48,66,69,14,19,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,LARA,10,14,18,16,20,18,16,16,18,20,32,38,59,31,16,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,KADAILA,20,13,17,13,11,10,13,18,17,11,11,20,90,36,15,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,KAYU CALLA,22,20,18,19,20,12,13,19,19,15,27,58,39,42,14,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,LEMBAH HOPO,16,14,19,11,13,20,14,14,19,19,26,83,23,19,10,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,BENGGAULU,17,13,11,14,20,19,15,18,20,11,43,28,28,39,13,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SUKA MAJU,28,10,20,20,15,20,11,14,13,20,49,97,40,22,11,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,KAMBUNONG,19,17,15,20,12,18,11,12,18,18,41,65,51,37,13,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SALUBIRO,13,12,20,15,19,13,11,20,12,20,41,13,51,25,10,SEPTEMBER
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SANJANGO,18,19,11,16,11,12,12,16,14,11,18,90,29,47,15,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,TAMPAURE,10,10,19,13,13,11,20,19,14,18,18,15,39,17,16,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,BAMBAIRA,19,10,10,15,17,12,20,11,15,10,24,50,97,36,13,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,KASOLOANG,24,20,18,13,10,16,17,19,18,20,44,61,100,48,12,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,KALUKU NANGKA,22,18,18,19,15,17,14,15,10,12,39,46,71,33,10,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,RANDOMAYANG,30,13,16,15,17,10,13,19,12,17,27,77,19,34,23,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,BAMBALAMOTU,19,18,18,18,16,18,19,13,16,20,16,56,100,47,18,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,POLEWALI,25,15,10,13,17,17,14,12,16,12,14,13,69,28,10,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,PANGIANG,11,12,15,19,18,17,13,12,20,17,18,15,68,23,14,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,KALOLA,30,10,20,17,15,16,15,14,15,20,48,54,47,14,11,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,WULAI,25,18,19,13,14,17,15,19,19,15,19,60,79,13,13,SEPTEMBER
SULAWESI BARAT,PASANGKAYU,BARAS,BARAS,16,19,10,19,11,11,13,11,17,13,21,79,36,33,16,SEPTEMBER
