PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,Sasaran,Persen_Ukur_Timbang,Stunting,Wasting,Underweight,BULAN
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,KOMBILING,105,78.1,26,6,30,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,LEMO-LEMO,237,59.49,21,25,32,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BABANA,267,64.42,59,22,49,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,LUMU,113,74.34,16,12,21,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,PONTANAKAYANG,66,66.67,3,7,10,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,SALOGATTA,23,95.65,0,2,4,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,KIRE,113,60.18,15,15,15,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,TINALI,124,62.9,14,4,11,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,SALUMANURUNG,72,73.61,8,1,3,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,PASAPA,151,50.99,18,9,22,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BOJO,108,76.85,21,6,16,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BARAKKANG,32,90.63,5,0,6,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,LEMBAH HADA,71,60.56,11,6,11,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,BUDONG-BUDONG,166,56.02,39,11,34,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TOPOYO,523,86.42,108,39,102,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TUMBU,193,96.89,32,9,36,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,KABUBU,206,68.93,28,25,43,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,WAEPUTEH,347,89.63,55,23,72,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TANGKOU,57,87.72,7,8,13,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TABOLANG,359,89.69,61,7,54,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,PARAILI,197,98.98,35,9,32,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALUPANGKANG,114,96.49,17,4,14,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALUPANGKANG IV,229,88.65,36,4,28,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TAPPILINA,448,93.75,72,14,64,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,BAMBAMANURUNG,270,64.44,51,4,34,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SALULEKBO,162,71.6,47,4,27,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,PANGALLOANG,88,64.77,12,0,6,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,SINABATTA,76,88.16,20,0,11,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,KAROSSA,215,64.65,23,11,16,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,TASOKKO,231,70.13,79,24,69,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,LARA,420,65.71,64,34,57,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,KADAILA,211,62.56,28,10,32,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,KAYU CALLA,505,67.52,68,37,83,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,LEMBAH HOPO,105,78.1,26,6,30,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,BENGGAULU,237,59.49,21,25,32,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SUKA MAJU,267,64.42,59,22,49,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,KAMBUNONG,113,74.34,16,12,21,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SALUBIRO,66,66.67,3,7,10,AGUSTUS
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,SANJANGO,23,95.65,0,2,4,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,TAMPAURE,113,60.18,15,15,15,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,BAMBAIRA,124,62.9,14,4,11,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,KASOLOANG,72,73.61,8,1,3,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,KALUKU NANGKA,151,50.99,18,9,22,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,RANDOMAYANG,108,76.85,21,6,16,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,BAMBALAMOTU,32,90.63,5,0,6,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,POLEWALI,71,60.56,11,6,11,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,PANGIANG,166,56.02,39,11,34,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,KALOLA,102,61.76,11,6,12,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,WULAI,523,86.42,108,39,102,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BARAS,BARAS,193,96.89,32,9,36,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BARAS,BULU PARIGI,206,68.93,28,25,43,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BARAS,BALANTI,347,89.63,55,23,72,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BARAS,MOTU,57,87.72,7,8,13,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BARAS,TOWONI,359,89.69,61,7,54,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BARAS,KASANO,197,98.98,35,9,32,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BULU TABA,SUMBER SARI,114,96.49,17,4,14,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BULU TABA,LELEJAE,229,88.65,36,4,28,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BULU TABA,BUKIT HARAPAN,448,93.75,72,14,64,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BULU TABA,LILIMORI,270,64.44,51,4,34,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BULU TABA,KARAVE,162,71.6,47,4,27,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BULU TABA,KASTABUANA,88,64.77,12,0,6,AGUSTUS
SULAWESI BARAT,PASANGKAYU,BULU TABA,OMPI,76,88.16,20,0,11,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DAPURANG,DAPURANG,215,64.65,23,11,16,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DAPURANG,BENGGAULU,231,70.13,79,24,69,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DAPURANG,TIRTABUANA,420,65.71,64,34,57,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DAPURANG,BULU BONGGU,211,62.56,28,10,32,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DAPURANG,SARASA,505,67.52,68,37,83,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TAMMARUNANG,105,78.1,26,6,30,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SAPTANAJAYA,237,59.49,21,25,32,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TARANGGI,267,64.42,59,22,49,AGUSTUS
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SIPAKAINGA,113,74.34,16,12,21,AGUSTUS
SULAWESI BARAT,PASANGKAYU,LARIANG,KULU,66,66.67,3,7,10,AGUSTUS
SULAWESI BARAT,PASANGKAYU,LARIANG,PARABU,23,95.65,0,2,4,AGUSTUS
SULAWESI BARAT,PASANGKAYU,LARIANG,KENANGAN,113,60.18,15,15,15,AGUSTUS
SULAWESI BARAT,PASANGKAYU,LARIANG,BAJAWALI,124,62.9,14,4,11,AGUSTUS
SULAWESI BARAT,PASANGKAYU,LARIANG,SINGGANI,72,73.61,8,1,3,AGUSTUS
SULAWESI BARAT,PASANGKAYU,LARIANG,BATU MATORU,151,50.99,18,9,22,AGUSTUS
SULAWESI BARAT,PASANGKAYU,LARIANG,BAMBAKORO,108,76.85,21,6,16,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,KARYA BERSAMA,32,90.63,5,0,6,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,AKO,71,60.56,11,6,11,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PASANGKAYU,166,56.02,39,11,34,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,MARTAJAYA,102,61.76,11,6,12,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PAKAVA,1393,19.53,54,27,107,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,GUNUNG SARI,275,78.55,51,9,51,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PEDONGGA,MALEI,272,53.31,34,12,38,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PEDONGGA,PEDANDA,155,73.55,13,20,23,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PEDONGGA,BATU OGE,197,61.93,18,17,31,AGUSTUS
SULAWESI BARAT,PASANGKAYU,PEDONGGA,MARTASARI,414,71.26,50,24,60,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARJO,SARJO,294,60.88,43,20,36,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARJO,MAPONU,239,45.61,28,20,42,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARJO,LETAWA,342,79.53,65,31,64,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARJO,SARUDE,356,84.27,65,26,48,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARUDU,DODA,245,80.41,48,14,41,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARUDU,SARUDU,363,87.6,59,10,64,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARUDU,BULU MARIO,523,86.42,108,39,102,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARUDU,KUMASARI,193,96.89,32,9,36,AGUSTUS
SULAWESI BARAT,PASANGKAYU,SARUDU,PATIKA,206,68.93,28,25,43,AGUSTUS
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,MAKMUR JAYA,347,89.63,55,23,72,AGUSTUS
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,LARIANG,57,87.72,7,8,13,AGUSTUS
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,TIKKE,359,89.69,61,7,54,AGUSTUS
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,PAJALELE,197,98.98,35,9,32,AGUSTUS
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,JENGENG RAYA,114,96.49,17,4,14,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE,BANGGAE,229,88.65,36,4,28,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE,BARU,448,93.75,72,14,64,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE,PANGALI ALI,270,64.44,51,4,34,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE,TOTOLI,162,71.6,47,4,27,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE,RANGAS,88,64.77,12,0,6,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE,GALUNG,76,88.16,20,0,11,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE,PALIPI SOREANG,215,64.65,23,11,16,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE,PAMBOBORANG,231,70.13,79,24,69,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BAURUNG,420,65.71,64,34,57,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA,211,62.56,28,10,32,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BARUGA DHUA,505,67.52,68,37,83,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG,105,78.1,26,6,30,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE,237,59.49,21,25,32,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LEMBANG,267,64.42,59,22,49,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LABUANG UTARA,113,74.34,16,12,21,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,TANDE TIMUR,66,66.67,3,7,10,AGUSTUS
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,BUTTU BARUGA,23,95.65,0,2,4,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,MALUNDA,113,60.18,15,15,15,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,LAMUNGANG BATU,124,62.9,14,4,11,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,BAMBANGAN,72,73.61,8,1,3,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,LOMBANG,151,50.99,18,9,22,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,LOMBONG,108,76.85,21,6,16,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA,32,90.63,5,0,6,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,MALIAYA,71,60.56,11,6,11,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,LOMBANG TIMUR,166,56.02,39,11,34,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,SALUTAHONGAN,102,61.76,11,6,12,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,LOMBONG TIMUR,1393,19.53,54,27,107,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,MEKKATTA SELATAN,275,78.55,51,9,51,AGUSTUS
SULAWESI BARAT,MAJENE,MALUNDA,KAYUANGIN,272,53.31,34,12,38,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,LALAMPANUA,155,73.55,13,20,23,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,SIRINDU,197,61.93,18,17,31,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,ADOLANG,414,71.26,50,24,60,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,BABABULO,294,60.88,43,20,36,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,BONDE,239,45.61,28,20,42,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,BETTENG,342,79.53,65,31,64,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,SIMBANG,356,84.27,65,26,48,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,BONDE UTARA,245,80.41,48,14,41,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,BABABULO UTARA,363,87.6,59,10,64,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,BUTTU PAMBOANG,132,87.12,16,10,24,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,BANUA ADOLANG,523,86.42,108,39,102,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,ADOLANG DHUA,193,96.89,32,9,36,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,TINAMBUNG,206,68.93,28,25,43,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,PESULOANG,347,89.63,55,23,72,AGUSTUS
SULAWESI BARAT,MAJENE,PAMBOANG,BALOMBONG,57,87.72,7,8,13,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,MOSSO,359,89.69,61,7,54,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,MOSSO DHUA,197,98.98,35,9,32,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,TOTOLISI SENDANA,114,96.49,17,4,14,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,TALLUBANUA,229,88.65,36,4,28,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,LALATEDZONG,448,93.75,72,14,64,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,BINANGA,270,64.44,51,4,34,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,PUTTADA,162,71.6,47,4,27,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,PAMINGGALAN,88,64.77,12,0,6,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,LEPPANGANG,76,88.16,20,0,11,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,PUNDAU,215,64.65,23,11,16,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,SENDANA,231,70.13,79,24,69,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,BANUA SENDANA,420,65.71,64,34,57,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,TALLUBANUA UTARA,211,62.56,28,10,32,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,LIMBORO RAMBU-RAMBU,505,67.52,68,37,83,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,LIMBUA,105,78.1,26,6,30,AGUSTUS
SULAWESI BARAT,MAJENE,SENDANA,BUKIT SAMANG,237,59.49,21,25,32,AGUSTUS
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,SEPPONG,267,64.42,59,22,49,AGUSTUS
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TAMMERODO,113,74.34,16,12,21,AGUSTUS
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,ULIDANG,66,66.67,3,7,10,AGUSTUS
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TALLAMBALAO,23,95.65,0,2,4,AGUSTUS
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,TAMMERODO UTARA,113,60.18,15,15,15,AGUSTUS
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,MANYAMBA,124,62.9,14,4,11,AGUSTUS
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,AWO,72,73.61,8,1,3,AGUSTUS
SULAWESI BARAT,MAJENE,TUBO SENDANA,ONANG,151,50.99,18,9,22,AGUSTUS
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO,108,76.85,21,6,16,AGUSTUS
SULAWESI BARAT,MAJENE,TUBO SENDANA,ONANG UTARA,32,90.63,5,0,6,AGUSTUS
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO SELATAN,71,60.56,11,6,11,AGUSTUS
SULAWESI BARAT,MAJENE,TUBO SENDANA,BONDE BONDE,166,56.02,39,11,34,AGUSTUS
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO TENGAH,102,61.76,11,6,12,AGUSTUS
SULAWESI BARAT,MAJENE,TUBO SENDANA,TUBO POANG,1393,19.53,54,27,107,AGUSTUS
SULAWESI BARAT,MAJENE,ULUMANDA,KABIRAAN,275,78.55,51,9,51,AGUSTUS
SULAWESI BARAT,MAJENE,ULUMANDA,SAMBABO,272,53.31,34,12,38,AGUSTUS
SULAWESI BARAT,MAJENE,ULUMANDA,TANDEALLO,155,73.55,13,20,23,AGUSTUS
SULAWESI BARAT,MAJENE,ULUMANDA,ULUMANDA,197,61.93,18,17,31,AGUSTUS
SULAWESI BARAT,MAJENE,ULUMANDA,SALUTAMBUNG,414,71.26,50,24,60,AGUSTUS
SULAWESI BARAT,MAJENE,ULUMANDA,POPENGA,294,60.88,43,20,36,AGUSTUS
SULAWESI BARAT,MAJENE,ULUMANDA,SULAI,239,45.61,28,20,42,AGUSTUS
SULAWESI BARAT,MAJENE,ULUMANDA,PANGGALO,342,79.53,65,31,64,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,ARALLE,356,84.27,65,26,48,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,RALLE ANAK,245,80.41,48,14,41,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,PANETEAN,363,87.6,59,10,64,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,UHAILANU,132,87.12,16,10,24,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,ARALLE UTARA,98,90.82,17,5,16,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,UHAIDAHO,86,90.7,16,8,18,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,BARURU,345,96.23,73,36,76,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,RALLEANAK UTARA,344,94.19,70,13,47,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,PAMOSEANG PANGGA,382,87.7,92,55,98,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,KALABE,191,94.76,48,32,60,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,ARALLE SELATAN,359,97.49,96,55,110,AGUSTUS
SULAWESI BARAT,MAMASA,ARALLE,HAHANGAN,216,81.48,46,12,41,AGUSTUS
SULAWESI BARAT,MAMASA,BALLA,BALLA,167,50.3,11,18,26,AGUSTUS
SULAWESI BARAT,MAMASA,BALLA,BALLA BARAT,266,80.83,26,31,56,AGUSTUS
SULAWESI BARAT,MAMASA,BALLA,BALLA SATANETEAN,257,67.32,20,32,53,AGUSTUS
SULAWESI BARAT,MAMASA,BALLA,BALLA TUMUKA,183,66.67,26,31,44,AGUSTUS
SULAWESI BARAT,MAMASA,BALLA,SEPAKUAN,145,92.41,29,32,44,AGUSTUS
SULAWESI BARAT,MAMASA,BALLA,PIDARA,219,93.61,34,23,52,AGUSTUS
SULAWESI BARAT,MAMASA,BALLA,BAMBAPUANG,237,89.87,47,17,49,AGUSTUS
SULAWESI BARAT,MAMASA,BALLA,BALLA TIMUR,188,90.96,37,29,57,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,MOKALLANG,523,86.42,108,39,102,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,MASOSO,193,96.89,32,9,36,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,SALUASSING,206,68.93,28,25,43,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,SALUBULO,347,89.63,55,23,72,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,SALUKADI,57,87.72,7,8,13,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,SALUKEPOPOK,359,89.69,61,7,54,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI BARAT,197,98.98,35,9,32,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,LIMBADEBATA,114,96.49,17,4,14,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,TANETE TOMBA,229,88.65,36,4,28,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG,448,93.75,72,14,64,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,RANTELEMO,270,64.44,51,4,34,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,SALUDENGEN,162,71.6,47,4,27,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI,88,64.77,12,0,6,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG TIMUR,76,88.16,20,0,11,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,MINANGA,215,64.65,23,11,16,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,SIKAMASE,231,70.13,79,24,69,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,RANTETARIMA,420,65.71,64,34,57,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,SALURURU,211,62.56,28,10,32,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,SALUTABANG,505,67.52,68,37,83,AGUSTUS
SULAWESI BARAT,MAMASA,BAMBANG,BALATANA,105,78.1,26,6,30,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,BUNTUMALANGKA,237,59.49,21,25,32,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,RANTEBERAN,267,64.42,59,22,49,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KEBANGA,113,74.34,16,12,21,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALURINDU,66,66.67,3,7,10,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,TAORA,23,95.65,0,2,4,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KABAE,113,60.18,15,15,15,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN BARAT,124,62.9,14,4,11,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,PENATANGAN,72,73.61,8,1,3,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN TIMUR,151,50.99,18,9,22,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN,108,76.85,21,6,16,AGUSTUS
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,ARALLE TIMUR,32,90.63,5,0,6,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,71,60.56,11,6,11,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,RAMBUSARATU,166,56.02,39,11,34,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,102,61.76,11,6,12,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,1393,19.53,54,27,107,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,LEMBANA SALULO,275,78.55,51,9,51,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,272,53.31,34,12,38,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,BUNTU BUDA,155,73.55,13,20,23,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,TONDOK BAKARU,197,61.93,18,17,31,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,PEBASSIAN,414,71.26,50,24,60,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,MAMBULILING,294,60.88,43,20,36,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,BOMBONG LAMBE,239,45.61,28,20,42,AGUSTUS
SULAWESI BARAT,MAMASA,MAMASA,BUBUN BATU,342,79.53,65,31,64,AGUSTUS
SULAWESI BARAT,MAMASA,MAMBI,MAMBI,356,84.27,65,26,48,AGUSTUS
SULAWESI BARAT,MAMASA,MAMBI,TALIPUKKI,245,80.41,48,14,41,AGUSTUS
SULAWESI BARAT,MAMASA,MAMBI,RANTEBULAHAN,363,87.6,59,10,64,AGUSTUS
SULAWESI BARAT,MAMASA,MAMBI,SONDONGLAYU,132,87.12,16,10,24,AGUSTUS
SULAWESI BARAT,MAMASA,MAMBI,SALUBANUA,98,90.82,17,5,16,AGUSTUS
SULAWESI BARAT,MAMASA,MAMBI,TAPALINA,86,90.7,16,8,18,AGUSTUS
SULAWESI BARAT,MAMASA,MAMBI,SENDANA,345,96.23,73,36,76,AGUSTUS
